ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,Spend,Duration of Ad,Impressions
ed26dbedd4b3338ad0faae0b3384f181ee4ca6adc34bdbdba2eda308c2273907,https://www.snap.com/political-ads/asset/dab11c2f5f6593b0505f4ab10ff3cedf097a9482ffe229ef7ef3581521b59d96?mediaType=png,USD,1368,374036,8-Feb-2021,27-Feb-2021,1368,19,374036
1e392061a29fbb20a7fd0a93447251a7fee524714b9952ec3c348e0cb41f62ed,https://www.snap.com/political-ads/asset/f1d03554cc097ce5650b720eb84ff3153bb26a92b4d788d508172c49909e8bca?mediaType=mp4,USD,1344,219366,8-Feb-2021,2-Mar-2021,1344,22,219366
c879606a8303e98111b1e7d8967261aa463e9e858442da222ea78d7beb245dc7,https://www.snap.com/political-ads/asset/4ff1c61db34be20804a9d2365ac0b9836bd286c36ee7543c1689ddc656391b69?mediaType=jpg,USD,1330,202689,1-Jan-2021,5-Jan-2021,1330,4,202689
216b1e28e2ee835067f42d48bf51c28e8de650a8e86ecc692239a4341541d493,https://www.snap.com/political-ads/asset/560e4be2ee224a733d11b83729affd69300c1171b785f148e7183ab21f095d81?mediaType=mp4,USD,1309,84626,4-Feb-2021,1-Mar-2021,1309,25,84626
42de128d11f8073d0c1455ef26333ba30be39362566d180e0e2912efd49f53b1,https://www.snap.com/political-ads/asset/ecfd947ec2dd8a0f8467dfda96b369bdcee5b7f0222e33b26223271aa3198bcf?mediaType=mp4,USD,1264,152125,23-Dec-2020,5-Jan-2021,1264,13,152125
f09a180ea6e8e9c3950e1b4ef76654abb8f0a143746d80f587f5e0707b8a149d,https://www.snap.com/political-ads/asset/97367d7fb1a00016e73bf6cc83d90c49ae4d2fe234750ce337659b76df6ccd15?mediaType=mp4,USD,1157,121197,15-Jan-2021,1-Feb-2021,1157,17,121197
7eefc277bdf03369d1a3e58d1f42aac65eb40d915752fd0019dabd1bfcab0bb5,https://www.snap.com/political-ads/asset/350664f258be54667eb622869d52e41b820a210b5559a02a5c1ecf90ac31061f?mediaType=mp4,USD,1156,281697,8-Feb-2021,2-Mar-2021,1156,22,281697
2f26e8d01f362717b8602c748600410754158e9035bbcd08f7ead91b4206c5d6,https://www.snap.com/political-ads/asset/bdd5de77c79cec3952276b1341ea68f1752e770e1c4998da9e0b20be0e373b30?mediaType=mp4,USD,1121,439931,12-Feb-2021,2-Mar-2021,1121,18,439931
51a65016efd495055bd0d4ac94253919933ae0d3ea2c382dc3a143c587e87f5e,https://www.snap.com/political-ads/asset/a25c1a9e5343a5a070ec167069fd23b96bc4250af41030da8d5dc03da8c61f70?mediaType=mp4,USD,1089,94400,12-Feb-2021,2-Mar-2021,1089,18,94400
7ac95ba66669eb9f4dbcc99ae873a130fcfb029997b98738a32509135a1510d0,https://www.snap.com/political-ads/asset/3af75e1af58ae877d61e676ae399b916d7d6d35bcd6b9f20236e57add9e4298e?mediaType=jpg,USD,1084,66747,3-Feb-2021,1-Mar-2021,1084,26,66747
f1464ae7f7b018790ee3a9434e376df8d39f3f9b7028205e1e87d69c5edfaec0,https://www.snap.com/political-ads/asset/bae56c0dc1c9546823f5ae4eec1d6bbdaecfee9f9b11f81e313293609d35ed97?mediaType=png,USD,1075,87612,28-Jan-2021,2-Mar-2021,1075,33,87612
7a162a4f08996fb2d1471a99c763edf7c551956b2f41efcefe53ba8a1557dc80,https://www.snap.com/political-ads/asset/fc7566843234a181c138956985b3eb877dbd41dafd9a3257e117145b2da6c596?mediaType=png,USD,1065,275223,8-Feb-2021,27-Feb-2021,1065,19,275223
2dd4b36ba56ca81d8be02d510f31b0b14e50ce1dd8a55c442b0aeef2cf9c3654,https://www.snap.com/political-ads/asset/1ddbb2bbf2654dea2e3da1baa145bb53ab243f93e397a3bd6a8a569a5afc1266?mediaType=png,USD,1004,258995,8-Feb-2021,27-Feb-2021,1004,19,258995
d2cc47f7297091350f877e58fdb3282478d9dac3c1bab066353beea9327ed713,https://www.snap.com/political-ads/asset/0162da0141672f47ebc90c46ba7f8df7782e5e4579a81d5cac88c19e8c950337?mediaType=jpeg,USD,1000,457231,2-Jan-2021,6-Jan-2021,1000,4,457231
dda33a25f3036dfb0af1d4e997b2c6e76766e961dbede9924026d7fa833ab281,https://www.snap.com/political-ads/asset/b41c7c6eb84525226bb37fc317563b6e10584857ce33b01136f745cab4175699?mediaType=mp4,GBP,1000,282091,30-Jan-2021,28-Feb-2021,1000,29,282091
c1c148a1ff6c9374dda1c3134e597364fa161f6884602d1ab03b626d7f531373,https://www.snap.com/political-ads/asset/48f94b902ebdf82a830fcde912572ba07dbcd285e9fd6d3e31bb8e29570099ce?mediaType=png,CAD,1000,515614,21-Jan-2021,29-Jan-2021,1000,8,515614
05c0fb0eb25416ece35a1d271a7feb353a0702297dce39a8690da9b11a7639bf,https://www.snap.com/political-ads/asset/359be9ff41bb417028e380f4ab1b46599a75d9f46567a56a5d0f8a9891cd0ff1?mediaType=mp4,USD,995,314156,16-Dec-2020,2-Mar-2021,995,76,314156
6c09ca4a9a687c32ef36c98976fab8ec035f71bf385c74d482d52fbd092ca5ae,https://www.snap.com/political-ads/asset/4c53e4ef94dc2f25228317634e8ddc1671a23a8d33a7b344da5e6d02651a9372?mediaType=jpg,USD,980,130147,1-Jan-2021,5-Jan-2021,980,4,130147
24c1a4f84a40c1238233b986528df4b958cfb9d7ab9f08ae1c1c7302d2407f6c,https://www.snap.com/political-ads/asset/df47b3fb4c7d423ed966319f87c9376998adf813b7cec657047424d79288d20a?mediaType=jpg,USD,978,177859,26-Feb-2021,2-Mar-2021,978,4,177859
dc559bd595f19fdc4e2e0e5d9d21c67d5e9f7024fcf08d4fc33aefe3c35cd461,https://www.snap.com/political-ads/asset/bdd5de77c79cec3952276b1341ea68f1752e770e1c4998da9e0b20be0e373b30?mediaType=mp4,USD,911,239187,12-Feb-2021,2-Mar-2021,911,18,239187
e55534d0aa370d03051afdc76120d66c71063b1b7da89bcc17e713ae4b4b2ad5,https://www.snap.com/political-ads/asset/c7e0fdb745fc70b17ae7fd62e7bdb94d2691e8d18e1b72c7ea49e3a3dd1ffa7f?mediaType=jpg,USD,909,86953,1-Jan-2021,5-Jan-2021,909,4,86953
69fcfcde71fcd7865ed504769d0c0fecb4aadcb8eedd3b55dffb3567c357a485,https://www.snap.com/political-ads/asset/a25c1a9e5343a5a070ec167069fd23b96bc4250af41030da8d5dc03da8c61f70?mediaType=mp4,USD,902,77731,12-Feb-2021,2-Mar-2021,902,18,77731
5bdab40f8e88fd5396e28b5066998130b639dacd18bfb57c9eb53e49c08ea2b9,https://www.snap.com/political-ads/asset/b19feccbbd12397073a8776f5eb26888d0c3bfa5ef1d52beb37031d958a1a1d6?mediaType=mp4,USD,898,121818,3-Jan-2021,5-Jan-2021,898,2,121818
e50ea7e1c865ebd5908fd9c7c2271b2f37cbfb6b4f9089a16f40f95c4ad55bf3,https://www.snap.com/political-ads/asset/bdd5de77c79cec3952276b1341ea68f1752e770e1c4998da9e0b20be0e373b30?mediaType=mp4,USD,878,238500,12-Feb-2021,2-Mar-2021,878,18,238500
89696982f41b5d7b3602ee68b60647ee7ffe07b2ee0e771fcc5237a6cafa2280,https://www.snap.com/political-ads/asset/b58a9441deeaaf425162b4691139b578a96fb6341e1356f9d3cd2439a4f1cbd9?mediaType=mp4,USD,870,175268,1-Jan-2021,5-Jan-2021,870,4,175268
b9a83ff9b45bff814a79a0ddcc0ecbd8ca0361c7782478f887adad344fcbf2cb,https://www.snap.com/political-ads/asset/852028431c07976bd343cde93ef37dfd7da1ceb921c2c73680d610e9c958675f?mediaType=jpg,USD,865,44829,26-Feb-2021,2-Mar-2021,865,4,44829
ef9b59db38b7171d80bc8fdf394f1c7ed0ba208140bdbe47530f506a8b747970,https://www.snap.com/political-ads/asset/8c9c83d6c33a5e9622274f1331fdfbe9d882c9a4eacc110cdba4956185c221ec?mediaType=mp4,USD,823,91581,18-Jan-2021,5-Feb-2021,823,18,91581
1b226084e283d8db7756acdac9c4dcd6772258507d2d58142489a61820f74387,https://www.snap.com/political-ads/asset/a3c06379a8e9d89913e9d772868ba1f2208ec9b412312422e25a9d50c921e759?mediaType=mp4,USD,823,71706,12-Feb-2021,2-Mar-2021,823,18,71706
061077e6dff1ca4f90589430b7d1b0f8fe434d98a8b93af6962ca94ece707ac8,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,816,102819,26-Jan-2021,2-Mar-2021,816,35,102819
9857575fb096af2e29ff9bc5c523f515ae48b030477ca13c69674c8a838585ca,https://www.snap.com/political-ads/asset/2704287c023ea7afbe03957bf20b129fc378d6614876f043806c92b1905ef256?mediaType=mp4,USD,806,103155,21-Jan-2021,15-Apr-2021,806,84,103155
7422c196ca6498a4f28834e8857361368aa8cbd0ed9ab0fc775b93e242f4f893,https://www.snap.com/political-ads/asset/679cc961b8c71427dc430ce2a02861efba9b0f6546135b40eb853dd528648f8e?mediaType=png,USD,804,119573,26-Feb-2021,2-Mar-2021,804,4,119573
74ae20e1baedbdc111b0dfe5fb6000d71b664de318e984a57dacb0f77b8450de,https://www.snap.com/political-ads/asset/edccd92ac11e1b36e9aa5c433160a0a5ddbb3327adefbd90fbf0106c4b2a6f22?mediaType=png,USD,799,114426,26-Feb-2021,2-Mar-2021,799,4,114426
2e86d8f00cb06ca08ec867f03867d28dfe90dfd33f8c8e920f1c879f33d93bed,https://www.snap.com/political-ads/asset/0e2ca4aa77c55253c3bb98f4a208b340f589410631b5a06ef2eaadf71651e1ba?mediaType=mp4,USD,784,102225,5-Jan-2021,5-Jan-2021,784,0,102225
45525df17d1bdb94ca634afb3c055e267c8d76e6709ea9044700b09a32fa8d75,https://www.snap.com/political-ads/asset/fb303304018842fa8f47291f7e50f60419e1fd7a5d77d4e83857b87469e99d35?mediaType=mp4,USD,718,170700,8-Feb-2021,2-Mar-2021,718,22,170700
813a1ddca394fcf9b055fba9d931956a07ff8e7f6865ccb53a6d93e8e52f004b,https://www.snap.com/political-ads/asset/5d20757fac60ec61459730a90a3fcee19514b936b710ccefda66a1dc8e6ce323?mediaType=mp4,USD,700,214482,16-Jan-2021,2-Feb-2021,700,17,214482
c1e8aee64e7f99a883d12f71df5f9d086ebaf8a806f94b9e25f4168abaf65194,https://www.snap.com/political-ads/asset/7a10be56468fcd7264e602550e39b8dfd6ece5c9cbef93c7f3df78306db1685d?mediaType=png,USD,685,66653,13-Jan-2021,2-Mar-2021,685,48,66653
8af85a1355c968ac15e8a6735a492542a61db44aa99bf4faa5519f760432c8ac,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,677,85234,22-Jan-2021,2-Mar-2021,677,39,85234
a499d67ba6b44293e9ee10373309254b27fc7af84e76a6502caa7c7f43ddd0b1,https://www.snap.com/political-ads/asset/e409c9394020965aa90ff2bac47257fb4d468215379a7b2793d182b0f4ac31ef?mediaType=jpg,USD,676,40876,3-Feb-2021,1-Mar-2021,676,26,40876
c0b74503d074304289efaaf664fb951550afbd84b987f4109778034ec823d7d0,https://www.snap.com/political-ads/asset/1f50a04e236e9570f66db1de3cf303129552451dd3922aa7c70200f587933979?mediaType=png,USD,655,84715,4-Jan-2021,2-Mar-2021,655,57,84715
e1c29d34bd22c909ef622e3c0642f2185a3e864b07fa195479fc8cc29c91d682,https://www.snap.com/political-ads/asset/510ce19605f411943e04c9d94ff05b54d26f2ce8b2f9766d90aa01772ae00e1f?mediaType=jpg,USD,647,53981,1-Jan-2021,5-Jan-2021,647,4,53981
436d617a40f22f1ad1b14c4d8c1597aec0a5417be52a0ab62c588b8d0797b952,https://www.snap.com/political-ads/asset/a25c1a9e5343a5a070ec167069fd23b96bc4250af41030da8d5dc03da8c61f70?mediaType=mp4,USD,644,55764,12-Feb-2021,2-Mar-2021,644,18,55764
3b4101b15f72bdf6d274cab3afe2680f68d6638f84658b3657c8c4d63006ada4,https://www.snap.com/political-ads/asset/b7956117b517e212fc881896d003e32cb66d338a82782f63b0a25a77feefdf55?mediaType=mp4,USD,643,95617,3-Jan-2021,5-Jan-2021,643,2,95617
58a045a9d4ee6c250cc5a4fb62d3e1a41c633869be2ebf5f00a59b38763a8df8,https://www.snap.com/political-ads/asset/5ab2661c79595b6140a41eb590f012d793635b63df545e34341b493036376fe3?mediaType=mp4,USD,629,92856,3-Jan-2021,5-Jan-2021,629,2,92856
e607920862613fb41271ede68de0300545d8d0b0c1636ef2e1cdd082b1959af8,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,627,77605,26-Jan-2021,2-Mar-2021,627,35,77605
7d2cffa7e7203b28354944ce73f7ffa5b578e863e5f3497908c6612578bc7da5,https://www.snap.com/political-ads/asset/ed040f0eafde930f526b5454625d7215ef723156d7bdee747ec8516f77193142?mediaType=mp4,USD,615,314705,3-Dec-2020,2-Mar-2021,615,89,314705
2e22abfab577153897ef25c8512c053720cbb45a42510a93bac759f73b443fad,https://www.snap.com/political-ads/asset/2b9f77756f248cea33e357686172662441acd38c6123ea155d5ee92806667aae?mediaType=mp4,USD,600,85323,3-Jan-2021,5-Jan-2021,600,2,85323
03fcd27a1d432163e93c2ba67f0c8e046c0c995b20cb85047bc4444ca2dee8b3,https://www.snap.com/political-ads/asset/daaaa3ba6dc8a0baf2628a3334e9c76a3f00dab7cfff030bfd0b68e13146e08b?mediaType=png,USD,597,110559,10-Feb-2021,12-Mar-2021,597,30,110559
0f08e45729d6bb02a0d75894f8d9a909df107a30286334c7a54f98964dc43a34,https://www.snap.com/political-ads/asset/48ed56dc3dc72d5e12442f064753c5cfd5242d492dcb9f656a8ac92c490d971f?mediaType=jpg,USD,596,36310,4-Feb-2021,1-Mar-2021,596,25,36310
402d493093f2d6942944780e3802705beac2786d84dbcedc387f5e1c4ff13970,https://www.snap.com/political-ads/asset/a9cd3ae4fa3e4b76c829024fa580bd49c220a0f34df52a5268a51519aaf13cc1?mediaType=mp4,USD,589,66948,21-Jan-2021,15-Apr-2021,589,84,66948
66b971b71da2811ce4c5a0dd6f698c22b082db4ede002e5d2fbb5a6028d411e9,https://www.snap.com/political-ads/asset/4e41872da94186b7bc92f452283495ba9e63ff976fc95143de224faae01bed01?mediaType=mp4,USD,584,187856,17-Feb-2021,1-Apr-2021,584,43,187856
8faf700849b9008e3c9e4979d2e069672d8adb63ac9ceef66c3c848994c4ef3d,https://www.snap.com/political-ads/asset/190d5b040f01a483b0519f8383264b8f5953887cb434a09464323c906c7b7292?mediaType=png,USD,584,133565,7-Jan-2021,2-Mar-2021,584,54,133565
34b8fc74efaf6ab8feae4460fdba3e0c80f35fcf95efd147b1133bd2b3a1dbcd,https://www.snap.com/political-ads/asset/bdd5de77c79cec3952276b1341ea68f1752e770e1c4998da9e0b20be0e373b30?mediaType=mp4,USD,581,137755,12-Feb-2021,2-Mar-2021,581,18,137755
1e22435839efe7a257ec0e9ca0af3d0720af85700b5ddb13b62223bea44eb1a7,https://www.snap.com/political-ads/asset/c77e5592e6158c9160ef139019258dbd64f35b4505a615eff0bd386aa7d481df?mediaType=jpg,USD,571,69537,1-Jan-2021,5-Jan-2021,571,4,69537
71bd9d007b2e323ef413887bac2bc798e1c6f37e984b609e6ce46d4bf783336e,https://www.snap.com/political-ads/asset/a9cd3ae4fa3e4b76c829024fa580bd49c220a0f34df52a5268a51519aaf13cc1?mediaType=mp4,USD,571,66067,22-Jan-2021,15-Apr-2021,571,83,66067
a7f7853713619c0c04131bcd2b17a9a9fa710f4e656ce27a75e2cf704144019c,https://www.snap.com/political-ads/asset/0774c62fca9522f9489be6e5f6bbc00389074b25adb21b29088c66fc54ec88b7?mediaType=mp4,USD,565,227190,3-Dec-2020,2-Mar-2021,565,89,227190
f3202084f0cbaa38c22acbf9cbb6182701c53a3457f1000f7f192a46f337d20d,https://www.snap.com/political-ads/asset/56313e6d2a8a3eb1d98374ea7d9d38b3d3045fc60cd77be2ea931e360e8f6561?mediaType=png,USD,557,52547,13-Jan-2021,2-Mar-2021,557,48,52547
3abfb41662b6e874a8a6a5b1eee53b9a812924fcf092a1908ed766f01d5c1ae5,https://www.snap.com/political-ads/asset/68b79fd08c8b64a10f4360ba478408d2d3b5ea7f202416bfe1c4cd7a96298cb3?mediaType=mp4,USD,539,81820,8-Feb-2021,2-Mar-2021,539,22,81820
4f0ab8c8f03f56a0038b2823518b7fd147f51db421d116f31f874329cd659de7,https://www.snap.com/political-ads/asset/38b9193f878c9829f8219f051e2d4f91f6c0f7a7985aced0517e807440b9a08d?mediaType=png,USD,539,41945,28-Jan-2021,2-Mar-2021,539,33,41945
0798dc50517ac37169c9462690cf9ccd0c3fb037096d33477ca027e6c4585b0b,https://www.snap.com/political-ads/asset/ae646f5ad2a3528e60b04b312b53a1eee56d7026ebbc3d69b2e99ceba327a3dd?mediaType=png,USD,538,58392,4-Jan-2021,2-Mar-2021,538,57,58392
cab23bd5d3afa25fbb6dd26a1065890bcb05853c477fe92c37baa5b23c0ba2d4,https://www.snap.com/political-ads/asset/1b18b7eb26eb462bb942e0498638bf8f19f8fdda1c8a64f359bc1ae04abfe4f6?mediaType=mp4,USD,536,162872,26-Jan-2021,2-Mar-2021,536,35,162872
1a8d77f840d12bbd57a68df64a181eeab65a8d3d0aa5ae726ab4e3c19e59f762,https://www.snap.com/political-ads/asset/d0e540ecf96600c03670e4856351f6a31c1c192eb95f0b3c281bfcb7a478daad?mediaType=png,USD,520,37292,19-Feb-2021,2-Mar-2021,520,11,37292
daf8e5a5eb738e4a5b1e19b73548e33dfa2aec47d2fc2b566e4816a55556d46e,https://www.snap.com/political-ads/asset/2704287c023ea7afbe03957bf20b129fc378d6614876f043806c92b1905ef256?mediaType=mp4,USD,518,69750,22-Jan-2021,15-Apr-2021,518,83,69750
5826451cd90e0ebdf6e5d66dec04bd7409936262503ad158093942d287e06895,https://www.snap.com/political-ads/asset/a00a64cf791dff0a2bedc5984de7c64bdf9a1b902f2d3786e8436b414322076e?mediaType=mp4,USD,515,118444,2-Mar-2021,4-Mar-2021,515,2,118444
e0463079c9a32096b78375d8bbd046b38ffffb2b3e4662971c137d418f01cca0,https://www.snap.com/political-ads/asset/bb2300af01a407d64389f028437c34ce263326203e50cb8d5f388b1a2229e1dd?mediaType=jpg,USD,514,35062,4-Feb-2021,1-Mar-2021,514,25,35062
490dfbcf8110c2ca0373bf8eb3080be61cc18dafc304b0dacdeb74b0fae343a7,https://www.snap.com/political-ads/asset/2104faa70760ae54c46a8b68bdb1ba6aa3db7101b2a38236e0e70033c888335f?mediaType=png,USD,511,72441,26-Feb-2021,2-Mar-2021,511,4,72441
e51ffce29ae9fae3a18bdcdea26e504f3bd1f2f5c5769ac33073daa8b8ef7025,https://www.snap.com/political-ads/asset/d4de44b206f6462b24a0e097ba581d24cdaaafb51d2de8aabe841726464d0e2f?mediaType=mp4,USD,511,48799,1-Jan-2021,5-Jan-2021,511,4,48799
1c6e4eeb416caa960462ab19296033902014b6729805afbadd714b65910ee9fc,https://www.snap.com/political-ads/asset/05c7fde83a4569f9b1555335c8fb9cd32335a237b35538c0b385b38194a46ce4?mediaType=png,USD,500,392259,26-Jan-2021,28-Jan-2021,500,2,392259
8701ab79f19908cfcac0f532c30d29a7875d2ac6f8730d133b33420c141eb05e,https://www.snap.com/political-ads/asset/8e7a18c50a40d27a113e6b9a47f47465e6fc1c2f92cc6de6d806885121e5665d?mediaType=mp4,USD,500,283786,7-Jan-2021,14-Jan-2021,500,7,283786
5c29c1d52a6e356bd9cdb2ebe84cd385f11c7458187d2b3a12c87b6f9d95a191,https://www.snap.com/political-ads/asset/324edd451a3eab5787aeb50419e4d9f437f79605f95a4f31ab50955d168e755b?mediaType=jpg,USD,500,286831,7-Jan-2021,14-Jan-2021,500,7,286831
00b5db20e302da54d3647a4fbf397b3acd4f50ca83fa53b8900b5636c388a41b,https://www.snap.com/political-ads/asset/e32fb9ff4b9da93284a3456cd9fea33710e244132f6ec0fb44d2a4fa731e6f99?mediaType=mp4,EUR,500,115982,30-Jan-2021,6-Feb-2021,500,7,115982
d97681bcc00c9e364c0759069b7316bda1ad83a62828e8676086d5472674274a,https://www.snap.com/political-ads/asset/8b2a68ae8cc15231cd76e98e557e9b61e1b3af8f13f5ecc7f7d22882f0395d16?mediaType=png,USD,494,160193,16-Dec-2020,16-Feb-2021,494,62,160193
c6f491038cc5207dd7a2564beaaac8b16de7d48a393d26e639a4b23394401d5c,https://www.snap.com/political-ads/asset/fb4689226cce61c18f6a92f98b2dac3620934715c36711c07734c84461ff5e9a?mediaType=png,USD,491,85397,16-Feb-2021,12-Mar-2021,491,24,85397
2f9c9343e8400af8683552edafc415fb40cd5dee391b5dff02db6f383d4a8e69,https://www.snap.com/political-ads/asset/edaf56882284d335e6a2dfb0001500305d82038fe472f1c1daeffdf493e2ecff?mediaType=mp4,USD,467,56929,2-Feb-2021,31-May-2021,467,118,56929
9c95c3ef51ff5c3c7eae1d663b692937be7dfe641eff6cd24e5285d874324d18,https://www.snap.com/political-ads/asset/82ac9c135bf403db1e3df7247799775496a730d948f21d486d2a136e93f55ba0?mediaType=mp4,USD,450,211007,23-Feb-2021,2-Mar-2021,450,7,211007
ec195341a21160b1e6d04f29cec5fddc762729f17fd00d196c8a3dc8a757370e,https://www.snap.com/political-ads/asset/2f5fa0b9cca6e04d267013f74c248a773a515920aa71acc84a9687d7a83f0bb9?mediaType=mp4,USD,450,304638,23-Feb-2021,2-Mar-2021,450,7,304638
ed2329d9292e9738926a355a31aa12444ded0e66b1f803c90a1b31abd974b654,https://www.snap.com/political-ads/asset/2f5fa0b9cca6e04d267013f74c248a773a515920aa71acc84a9687d7a83f0bb9?mediaType=mp4,USD,450,318963,23-Feb-2021,2-Mar-2021,450,7,318963
89321ca100929c61d7041168eebdbdbd713748f8f71a0f93befffa48051febc0,https://www.snap.com/political-ads/asset/c123bcfef9c3cdc615ce3c6e9c9e254c7e34135919bce2ba492e25123d231bbe?mediaType=png,USD,450,161772,26-Feb-2021,2-Mar-2021,450,4,161772
b897d0e46bb1c0bac2ae8643b464af16df354e821aaafe2343d5f1eccf8c760a,https://www.snap.com/political-ads/asset/82ac9c135bf403db1e3df7247799775496a730d948f21d486d2a136e93f55ba0?mediaType=mp4,USD,450,258083,23-Feb-2021,2-Mar-2021,450,7,258083
3856c8e34a24a43100e356b53aa846b885060090b4fe54ba5888e89b9b1acd2e,https://www.snap.com/political-ads/asset/0672a160184dd2458d41a030eb7b83e1568fabb32b37e46de8759c8ea68d4c6c?mediaType=mp4,USD,437,63299,5-Jan-2021,5-Jan-2021,437,0,63299
c92e2316ae10c19428c87e58f8e7c7c1c768ba09ed46e210c8c18cc9db151a09,https://www.snap.com/political-ads/asset/98a6882104b1c956757b39fd9c0d1975c8af0a11cc86ac2be9f74de1dafe5ddc?mediaType=jpg,USD,431,34989,1-Jan-2021,5-Jan-2021,431,4,34989
e7c6ef1348ea59fd0608567db1d3f70ad397b0b0cb5f1daea1853d1e33551271,https://www.snap.com/political-ads/asset/7b92b4657b63bab3cf33d26040406352ce59486f95da6e9b26ff6d80a0a4090d?mediaType=jpg,USD,430,59403,2-Feb-2021,4-Mar-2021,430,30,59403
593ade436e97b6a51e92752e125a7ce900403d07ef0a986107c07a64b38562b8,https://www.snap.com/political-ads/asset/037f3b61a3b582f8cbd99c4232a785e55359d32b8fd6a13a3e0123e12b3e386e?mediaType=png,USD,429,45819,22-Jan-2021,2-Mar-2021,429,39,45819
146be8e9625f1bb223e560de17974d7ad965fedeec74f72fe0261d8cd241f34e,https://www.snap.com/political-ads/asset/8db034cd63e48b8e4b5371b005c9817a8306d0d2f76db8d5ecea131c99e18304?mediaType=png,USD,428,151726,16-Dec-2020,16-Feb-2021,428,62,151726
320affcdb834f76ed34f6281a2a33458541fb5503540e0dde78fda6296aced83,https://www.snap.com/political-ads/asset/a94760ffd272fa306271f11d78942aa9501681b25cdfac7264b2594f9ff5311c?mediaType=mp4,USD,426,312065,23-Feb-2021,3-Mar-2021,426,8,312065
3ea7001df72c51a88911976a362a482b2a95c6151c3de6237af0d1e949b4195d,https://www.snap.com/political-ads/asset/a94760ffd272fa306271f11d78942aa9501681b25cdfac7264b2594f9ff5311c?mediaType=mp4,USD,426,299871,23-Feb-2021,3-Mar-2021,426,8,299871
5ca332915ab5e1c903314e52e14c3fd7b6e9e767f8431d14d65a38510f45b89c,https://www.snap.com/political-ads/asset/bdd5de77c79cec3952276b1341ea68f1752e770e1c4998da9e0b20be0e373b30?mediaType=mp4,USD,422,36178,12-Feb-2021,2-Mar-2021,422,18,36178
c859060f3c016dd2b150afe04798ee9c323e5fd20dea4f6bcf2ed440573283ca,https://www.snap.com/political-ads/asset/eb4a9814ac017c4108a353bef5594d17718e5358d931e041a2f619f5047ae039?mediaType=jpg,USD,421,22141,26-Feb-2021,2-Mar-2021,421,4,22141
6817a79e028c31b387629a337e8de00eed233fd15fc9deb8f0e698ca6c2e3622,https://www.snap.com/political-ads/asset/0507159999cb6272c537618f2e7bc355d3795fc5c4089230fb47ef7d4fe13867?mediaType=jpg,USD,412,53971,2-Feb-2021,4-Mar-2021,412,30,53971
fa90ebd9115926c5f27c4e67a7f3f7a327fbeb260656de6ee14d509f56d181b8,https://www.snap.com/political-ads/asset/067f2f9289bb94ebe842bc925f74b57fc5ee64f00d438adb46642968d99a9fac?mediaType=mp4,USD,409,207744,1-Jan-2021,3-Jan-2021,409,2,207744
cf9024aad586f952b51d7857a71807ebdf9e4485db2e315400e925af1a6f1fb1,https://www.snap.com/political-ads/asset/4ed6405c8cbaf42e6c9a2706e005621deca0ab4dd5d8f4343ca78e28c48c0c12?mediaType=mp4,USD,401,56898,5-Feb-2021,10-Mar-2021,401,33,56898
8bde6dba77829f81e667b202774751acfaff57136744bd0fb405fb6d092724ee,https://www.snap.com/political-ads/asset/4ed6405c8cbaf42e6c9a2706e005621deca0ab4dd5d8f4343ca78e28c48c0c12?mediaType=mp4,USD,398,82456,5-Feb-2021,10-Mar-2021,398,33,82456
ae9f8191f174671362ef7e7bfe2f6690a805d2298e273e3383b535a6daf0bd48,https://www.snap.com/political-ads/asset/7fc543b838fe0c2f60e84771cfa31cd9f4db57fb740493ffdd72f0cb7a100a6f?mediaType=mp4,USD,396,52257,5-Jan-2021,5-Jan-2021,396,0,52257
86f4877281c027d45f76fd6ccd3422fb4388973b4679489263617f0ff92c6f56,https://www.snap.com/political-ads/asset/1b18b7eb26eb462bb942e0498638bf8f19f8fdda1c8a64f359bc1ae04abfe4f6?mediaType=mp4,USD,389,134767,26-Jan-2021,2-Mar-2021,389,35,134767
18afc9753a4fa763ab261acc708ec2ba2dc65c8ceffb02fd086589d1be8ac89d,https://www.snap.com/political-ads/asset/cee814c7b53903ea08c9e3555ca1c0151361481e3be21a91409045eb542a2864?mediaType=png,USD,386,125528,7-Jan-2021,2-Mar-2021,386,54,125528
8b1eb412aedea6911c9a17ee10e0cbe8d12aa47ebb0cb7cd26780565655e950a,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,385,46156,22-Jan-2021,2-Mar-2021,385,39,46156
